Município,Ano,Código IBGE,Localização,Desmatamento (km²),PIB per capita (R$),PIB (R$ 1.000),VAB Agropecuária (R$ 1.000),VAB Indústria (R$ 1.000),VAB Serviços (R$ 1.000),População,Focos de Queimada
Aurora do Pará,2024,1500958,"Aurora do Pará, Pará, Brazil",4.870145931863775,10418.93,346209.83,89397.31,11651.31,57081.01,33229,173
Aveiro,2008,1501006,"Aveiro, Pará, Brazil",32.95077420859727,2681.11,53190.6,10512.2,4937.96,6163.59,19839,287
Aveiro,2009,1501006,"Aveiro, Pará, Brazil",29.196509231081496,2957.12,59928.97,12013.12,4859.61,6934.86,20266,683
Aveiro,2010,1501006,"Aveiro, Pará, Brazil",17.928461633753603,3548.43,55948.16,14079.48,1916.25,6301.49,15767,245
Aveiro,2011,1501006,"Aveiro, Pará, Brazil",34.50322506717344,4184.8,66433.75,16372.74,2619.63,7487.27,15875,346
Aveiro,2012,1501006,"Aveiro, Pará, Brazil",15.89933029421095,4274.03,67952.82,17580.33,456.96,7862.73,15899,386
Aveiro,2013,1501006,"Aveiro, Pará, Brazil",14.065318484194853,5472.26,87331.82,27486.41,2876.96,8751.33,15959,305
Aveiro,2014,1501006,"Aveiro, Pará, Brazil",29.789683267619413,5765.75,91998.25,27129.88,3366.69,9591.84,15956,405
Aveiro,2015,1501006,"Aveiro, Pará, Brazil",16.03755506479168,6142.82,97996.34,31707.99,3430.28,9474.3,15953,570
Aveiro,2016,1501006,"Aveiro, Pará, Brazil",13.393869022263436,7559.08,120567.39,49716.37,4056.18,11640.05,15950,277
Aveiro,2017,1501006,"Aveiro, Pará, Brazil",30.64642732047848,9074.83,144716.25,63576.11,4582.61,13239.4,15947,523
Aveiro,2018,1501006,"Aveiro, Pará, Brazil",20.953917162000604,7209.82,118031.88,34756.39,3355.27,12918.3,16371,341
Aveiro,2019,1501006,"Aveiro, Pará, Brazil",44.975887475388426,7506.95,123023.91,33279.68,3415.45,13186.64,16388,323
Aveiro,2020,1501006,"Aveiro, Pará, Brazil",35.014136994790235,8466.67,138887.19,43872.18,3771.28,12967.41,16404,523
Aveiro,2021,1501006,"Aveiro, Pará, Brazil",55.57730690071816,9254.57,151969.22,49842.17,8062.35,12942.23,16421,249
Aveiro,2022,1501006,"Aveiro, Pará, Brazil",53.07970235749129,9855.97,157883.81,54991.46,4872.25,14740.03,16019,457
Aveiro,2023,1501006,"Aveiro, Pará, Brazil",29.35710807868796,10369.17,165811.4,58210.09,5029.43,15377.17,15991,765
Aveiro,2024,1501006,"Aveiro, Pará, Brazil",51.497681673172806,10882.36,173738.99,61428.71,5186.61,16014.3,15965,559
Bagre,2008,1501105,"Bagre, Pará, Brazil",3.729962599266917,2753.69,54468.04,15976.04,2301.18,7859.53,19780,84
Bagre,2009,1501105,"Bagre, Pará, Brazil",1.8954041904523848,3106.38,63326.72,18061.62,2231.66,9791.91,20386,131
Bagre,2010,1501105,"Bagre, Pará, Brazil",17.41546002354218,3305.18,78845.13,25569.77,2929.3,9605.02,23855,26
Bagre,2011,1501105,"Bagre, Pará, Brazil",2.3288812893775748,3598.11,88671.92,26899.43,2962.66,10789.29,24644,17
Bagre,2012,1501105,"Bagre, Pará, Brazil",0.929338138022671,4035.98,102505.75,32463.38,557.73,14365.14,25398,76
Bagre,2013,1501105,"Bagre, Pará, Brazil",0.530385429987338,5299.96,141328.74,51547.68,4909.48,16730.66,26666,74
Bagre,2014,1501105,"Bagre, Pará, Brazil",0.2483252241263511,5070.95,139405.4,41939.6,4626.24,18254.87,27491,53
Bagre,2015,1501105,"Bagre, Pará, Brazil",0.7387224314045557,5217.25,147606.51,43559.21,5205.65,18093.03,28292,91
Bagre,2016,1501105,"Bagre, Pará, Brazil",1.7546107989889184,5676.56,164989.13,53762.22,5253.66,20648.66,29065,112
Bagre,2017,1501105,"Bagre, Pará, Brazil",1.4162216740498017,5912.86,176250.44,53732.06,4994.3,21127.76,29808,138
Bagre,2018,1501105,"Bagre, Pará, Brazil",0.8335443723266429,6922.3,207731.38,64759.27,6458.04,25011.64,30009,42
Bagre,2019,1501105,"Bagre, Pará, Brazil",2.3076127750144755,6623.42,203160.24,57319.93,5893.82,23026.97,30673,75
Bagre,2020,1501105,"Bagre, Pará, Brazil",3.262905085974025,7439.5,233042.26,75817.79,5583.38,25134.81,31325,99
Bagre,2021,1501105,"Bagre, Pará, Brazil",6.139765411567087,7837.69,250547.55,85696.12,6408.75,23148.4,31967,24
Bagre,2022,1501105,"Bagre, Pará, Brazil",3.423215062520164,8126.64,258915.48,82601.76,7031.52,27837.91,31860,75
Bagre,2023,1501105,"Bagre, Pará, Brazil",2.5254595424642443,8516.86,273895.84,87452.44,7394.62,29229.75,32159,166
Bagre,2024,1501105,"Bagre, Pará, Brazil",9.166950247959756,8907.08,288876.2,92303.11,7757.72,30621.59,32432,177
Baião,2008,1501204,"Baião, Pará, Brazil",18.189126123065314,3867.15,106934.42,32517.66,12790.6,16183.69,27652,270
Baião,2009,1501204,"Baião, Pará, Brazil",13.37321349896312,4346.63,123005.31,43778.38,6193.82,19410.88,28299,295
Baião,2010,1501204,"Baião, Pará, Brazil",22.770897576866844,4586.5,169273.96,70386.4,8795.8,20140.6,36907,194
Baião,2011,1501204,"Baião, Pará, Brazil",7.449636621836762,5132.91,195522.84,76943.77,10815.91,24015.51,38092,143
Baião,2012,1501204,"Baião, Pará, Brazil",7.943589465162184,5175.07,203188.8,67084.91,5763.86,30994.37,39263,200
Baião,2013,1501204,"Baião, Pará, Brazil",6.248279375796436,6274.04,258691.12,94562.28,11021.62,34134.67,41232,187
Baião,2014,1501204,"Baião, Pará, Brazil",3.7988688367965215,6088.96,258859.92,86614.24,9257.31,39371.07,42513,206
Baião,2015,1501204,"Baião, Pará, Brazil",4.447080623743764,7024.91,307389.02,107018.0,11073.8,45437.37,43757,221
Baião,2016,1501204,"Baião, Pará, Brazil",5.637623806271399,7533.81,338689.75,115388.43,11800.09,53945.89,44956,149
Baião,2017,1501204,"Baião, Pará, Brazil",5.195260557905026,7733.58,356595.28,110000.81,11565.3,54059.96,46110,206
Baião,2018,1501204,"Baião, Pará, Brazil",9.904301788298763,7468.88,346675.42,79045.29,10405.03,64231.77,46416,174
Baião,2019,1501204,"Baião, Pará, Brazil",7.213567536953947,9969.77,473025.52,189616.08,15337.72,69095.47,47446,135
Baião,2020,1501204,"Baião, Pará, Brazil",6.4378955300408505,12712.1,616015.89,325844.6,17526.69,71769.66,48459,135
Baião,2021,1501204,"Baião, Pará, Brazil",14.626811051015334,11367.06,562146.66,265130.8,15628.9,63250.41,49454,101
Baião,2022,1501204,"Baião, Pará, Brazil",8.88871127613803,11572.21,575126.24,242675.43,15416.77,77751.57,49699,177
Baião,2023,1501204,"Baião, Pará, Brazil",8.636148042028255,12169.63,610704.84,259185.18,15967.81,82346.63,50183,332
Baião,2024,1501204,"Baião, Pará, Brazil",8.2457877125727,12767.06,646283.45,275694.94,16518.84,86941.68,50621,256
Bannach,2008,1501253,"Bannach, Pará, Brazil",48.19768959622592,6926.57,27256.04,15112.51,630.59,3442.64,3935,275
Bannach,2009,1501253,"Bannach, Pará, Brazil",15.75021012226215,7016.47,27694.02,14321.12,602.23,3595.68,3947,105
Bannach,2010,1501253,"Bannach, Pará, Brazil",5.626748512739445,9963.57,34214.9,20681.89,607.45,3701.6,3434,506
Bannach,2011,1501253,"Bannach, Pará, Brazil",5.637564126525146,12347.38,42042.82,25390.2,738.02,4663.88,3405,69
Bannach,2012,1501253,"Bannach, Pará, Brazil",6.856376585199117,13848.25,46793.24,28070.92,-428.39,5937.32,3379,104
Bannach,2013,1501253,"Bannach, Pará, Brazil",4.588609429659391,15383.71,51381.6,31360.13,770.81,5588.14,3340,109
Bannach,2014,1501253,"Bannach, Pará, Brazil",2.722014920379713,17748.91,58624.63,35534.32,1100.48,6884.42,3303,220
Bannach,2015,1501253,"Bannach, Pará, Brazil",22.55840616562278,20881.74,68220.63,41898.75,1308.37,7782.72,3267,164
Bannach,2016,1501253,"Bannach, Pará, Brazil",10.899227525839992,24658.45,79720.77,48813.07,1476.16,9504.22,3233,96
Bannach,2017,1501253,"Bannach, Pará, Brazil",5.474697898378843,23895.29,76464.94,47504.47,1400.26,8218.16,3200,251
Bannach,2018,1501253,"Bannach, Pará, Brazil",1.5762031334045434,23602.57,78124.52,46452.74,1681.59,9450.7,3310,49
Bannach,2019,1501253,"Bannach, Pará, Brazil",2.33903746550727,24641.45,80971.82,47112.95,1566.69,10212.26,3286,39
Bannach,2020,1501253,"Bannach, Pará, Brazil",2.2073268699814954,30877.73,100723.15,64279.06,1646.35,10087.99,3262,176
Bannach,2021,1501253,"Bannach, Pará, Brazil",4.973123688684324,39829.41,129007.48,90752.55,1601.07,10297.57,3239,30
Bannach,2022,1501253,"Bannach, Pará, Brazil",4.0131369990587045,35593.13,114524.52,73993.95,1887.6,11658.39,3218,151
Bannach,2023,1501253,"Bannach, Pará, Brazil",2.5774232949011187,37752.01,121211.22,78552.34,1999.26,12266.48,3211,24
Bannach,2024,1501253,"Bannach, Pará, Brazil",0.4488173033363762,39910.89,127897.91,83110.73,2110.92,12874.58,3205,189
Barcarena,2008,1501303,"Barcarena, Pará, Brazil",1.0529854917433707,25733.4,2313663.82,39678.24,1013042.48,637743.02,89909,93
Barcarena,2009,1501303,"Barcarena, Pará, Brazil",2.6698720642854235,22435.21,2076760.04,44115.59,695762.66,642134.66,92567,91
Barcarena,2010,1501303,"Barcarena, Pará, Brazil",1.900212770289138,22316.13,2227149.61,52461.59,842954.45,565801.67,99800,74
Barcarena,2011,1501303,"Barcarena, Pará, Brazil",1.014289579377479,23964.6,2460397.52,56936.77,997205.3,567624.07,102668,74
Barcarena,2012,1501303,"Barcarena, Pará, Brazil",2.380321866599103,19039.23,2006449.48,64450.56,364437.74,677425.52,105385,91
Barcarena,2013,1501303,"Barcarena, Pará, Brazil",0.8208145326228476,24177.97,2658971.94,83328.46,997191.34,654005.31,109975,67
Barcarena,2014,1501303,"Barcarena, Pará, Brazil",0.9981172353531992,34563.85,3902984.55,78492.22,1634683.4,1021477.48,112921,61
Barcarena,2015,1501303,"Barcarena, Pará, Brazil",0.3385868101845967,47617.82,5513143.8,93986.53,2897486.47,1163692.57,115779,75
Barcarena,2016,1501303,"Barcarena, Pará, Brazil",0.6957550475316067,42300.45,5014168.7,80464.64,2292034.96,1123461.44,118537,83
Barcarena,2017,1501303,"Barcarena, Pará, Brazil",2.771739881577088,39761.28,4818669.2,94650.43,2003924.84,1123176.77,121190,89
Barcarena,2018,1501303,"Barcarena, Pará, Brazil",0.8198216197288102,38738.09,4737435.56,86390.69,1892147.29,1122652.45,122294,36
Barcarena,2019,1501303,"Barcarena, Pará, Brazil",0.0651331702789667,43028.91,5364844.36,79133.62,2124330.38,1195963.43,124680,24
Barcarena,2020,1501303,"Barcarena, Pará, Brazil",2.595801271652761,58520.2,7433645.3,167676.35,3665438.1,1274475.44,127027,47
Barcarena,2021,1501303,"Barcarena, Pará, Brazil",1.9707142055497129,71473.92,9243936.59,181645.83,4694504.23,1468420.9,129333,15
Barcarena,2022,1501303,"Barcarena, Pará, Brazil",0.5589819380731667,60631.82,7828806.7,148741.62,3706035.19,1458057.02,129120,36
Barcarena,2023,1501303,"Barcarena, Pará, Brazil",0.2622620697564283,63823.96,8303388.35,157112.77,3951457.56,1526387.91,130098,59
Barcarena,2024,1501303,"Barcarena, Pará, Brazil",0.9248952619247224,67016.1,8777970.0,165483.93,4196879.94,1594718.8,130983,42
Belterra,2008,1501451,"Belterra, Pará, Brazil",4.914166798366392,6270.25,80641.64,38988.61,5569.24,13034.66,12861,115
Belterra,2009,1501451,"Belterra, Pará, Brazil",6.591619054978241,7717.17,97784.2,49297.68,4669.61,15807.88,12671,156
Belterra,2010,1501451,"Belterra, Pará, Brazil",4.254887657677253,6730.66,109871.28,56938.35,6080.49,15068.09,16324,78
Belterra,2011,1501451,"Belterra, Pará, Brazil",1.57381735551226,9795.94,161153.05,91832.95,9047.57,19822.42,16451,74
Belterra,2012,1501451,"Belterra, Pará, Brazil",2.287433894828356,9076.92,150486.25,84954.9,-212.88,21783.95,16579,92
Belterra,2013,1501451,"Belterra, Pará, Brazil",0.6813660034618608,15976.42,268531.62,171775.9,14128.04,29680.87,16808,99
Belterra,2014,1501451,"Belterra, Pará, Brazil",1.2433346800757477,14865.1,251576.99,148453.42,13986.36,31489.84,16924,154
Belterra,2015,1501451,"Belterra, Pará, Brazil",11.024986500285868,8220.93,140051.82,40163.26,7504.99,27022.14,17036,136
Belterra,2016,1501451,"Belterra, Pará, Brazil",4.516900902660239,8855.78,151832.32,36563.42,8275.89,30945.64,17145,81
Belterra,2017,1501451,"Belterra, Pará, Brazil",1.9695218605179317,9163.73,158065.26,44273.9,8591.93,30511.09,17249,136
Belterra,2018,1501451,"Belterra, Pará, Brazil",2.609915616893163,9029.27,159131.84,36313.75,8700.5,33381.32,17624,73
Belterra,2019,1501451,"Belterra, Pará, Brazil",5.119922255347949,9204.73,163218.26,33405.18,8187.44,34018.98,17732,68
Belterra,2020,1501451,"Belterra, Pará, Brazil",4.472799634742418,10469.7,186768.97,47518.27,9246.31,36037.4,17839,83
Belterra,2021,1501451,"Belterra, Pará, Brazil",16.357264222548498,13218.69,237196.26,86223.27,10165.49,40850.98,17944,54
Belterra,2022,1501451,"Belterra, Pará, Brazil",12.781629897724226,11711.79,215829.09,57127.86,10555.36,41816.63,18428,82
Belterra,2023,1501451,"Belterra, Pará, Brazil",7.535339266809309,11953.4,222546.21,55538.22,10877.59,43778.32,18618,165
Belterra,2024,1501451,"Belterra, Pará, Brazil",5.789922864492604,12195.02,229263.32,53948.57,11199.82,45740.02,18800,58
Belém,2008,1501402,"Belém, Pará, Brazil",0.9463791479236942,11097.07,15803597.32,27320.96,2309877.74,9029886.62,1424123,7
Belém,2009,1501402,"Belém, Pará, Brazil",0.0836766060327044,12030.38,17294868.16,29980.84,2248920.8,10337459.95,1437599,13
Belém,2010,1501402,"Belém, Pará, Brazil",0.9111970347183526,13506.19,18801039.14,32768.67,2682844.73,10859048.85,1392031,5
Belém,2011,1501402,"Belém, Pará, Brazil",0.2528677402182715,15282.45,21426847.13,41446.43,3397388.76,12076199.24,1402056,4
Belém,2012,1501402,"Belém, Pará, Brazil",0.2312154756176725,18690.76,26362015.18,54547.88,4779420.96,14646876.1,1410430,8
Belém,2013,1501402,"Belém, Pará, Brazil",0.0,19032.8,27139286.17,61065.42,3977912.01,15291456.11,1425922,0
Belém,2014,1501402,"Belém, Pará, Brazil",0.0,20021.36,28687487.77,59900.35,4307069.22,16214541.87,1432844,4
Belém,2015,1501402,"Belém, Pará, Brazil",0.2652994158908736,20294.41,29215035.89,64868.93,4350670.61,16190663.81,1439561,9
Belém,2016,1501402,"Belém, Pará, Brazil",0.2791012316031885,20377.62,29466893.59,61150.67,3714307.1,16664218.76,1446042,2
Belém,2017,1501402,"Belém, Pará, Brazil",0.2745997404854384,20825.79,30244780.4,79109.94,3659489.44,17160459.86,1452275,2
Belém,2018,1501402,"Belém, Pará, Brazil",0.9250682041417084,21187.72,31479272.18,69341.23,3807244.32,17930151.05,1485732,5
Belém,2019,1501402,"Belém, Pará, Brazil",1.2596062241888322,21686.87,32372970.68,75550.25,3475694.84,18061300.0,1492745,3
Belém,2020,1501402,"Belém, Pará, Brazil",0.2269493568734152,20537.29,30798555.87,91379.21,3797118.82,16443551.4,1499641,2
Belém,2021,1501402,"Belém, Pará, Brazil",0.4766750165400838,22216.33,33467126.22,99129.2,3545283.07,17761260.92,1506420,0
Belém,2022,1501402,"Belém, Pará, Brazil",0.0709662238515368,24409.05,36462044.36,98735.96,4180971.44,19901523.84,1493792,3
Belém,2023,1501402,"Belém, Pará, Brazil",0.0,25218.0,37775461.93,103828.75,4261736.75,20567754.89,1497956,6
Belém,2024,1501402,"Belém, Pará, Brazil",0.0823996451594048,26026.95,39088879.51,108921.55,4342502.06,21233985.93,1501862,9
Benevides,2008,1501501,"Benevides, Pará, Brazil",0.0595857317240051,11257.85,513538.18,7808.62,219719.53,119164.58,45616,6
Benevides,2009,1501501,"Benevides, Pará, Brazil",0.0,10569.58,492658.58,8863.86,183217.22,133498.31,46611,4
Benevides,2010,1501501,"Benevides, Pará, Brazil",0.0506723565093496,11242.99,580846.68,7815.53,231197.32,142985.25,51663,5
Benevides,2011,1501501,"Benevides, Pará, Brazil",0.0,12627.51,667843.65,7326.58,260503.19,162970.77,52888,1
Benevides,2012,1501501,"Benevides, Pará, Brazil",0.0,14688.02,794371.97,10556.29,286299.18,218289.88,54083,1
Benevides,2013,1501501,"Benevides, Pará, Brazil",0.1593906043877683,16426.95,921748.94,11687.06,334995.82,237147.5,56112,4
Benevides,2014,1501501,"Benevides, Pará, Brazil",0.0,18300.57,1050324.63,5239.62,361626.47,311194.3,57393,1
Benevides,2015,1501501,"Benevides, Pará, Brazil",0.1121378501094913,20499.97,1202056.57,5874.22,388178.21,408480.61,58637,1
Benevides,2016,1501501,"Benevides, Pará, Brazil",0.0,21576.73,1291065.43,5942.51,391442.84,451014.84,59836,9
Benevides,2017,1501501,"Benevides, Pará, Brazil",0.2057301056962926,22856.58,1394023.02,3717.47,409655.16,501546.11,60990,4
Benevides,2018,1501501,"Benevides, Pará, Brazil",0.247922637043346,25771.03,1589788.87,3631.24,451781.58,590599.88,61689,0
Benevides,2019,1501501,"Benevides, Pará, Brazil",0.0649181483716171,24842.81,1558563.32,3674.95,413671.85,585547.04,62737,1
Benevides,2020,1501501,"Benevides, Pará, Brazil",0.3126067787899284,26307.67,1677587.47,4381.63,437162.97,605861.59,63768,1
Benevides,2021,1501501,"Benevides, Pará, Brazil",0.1387651292502097,30668.86,1986728.9,12266.07,438135.89,793986.52,64780,0
Benevides,2022,1501501,"Benevides, Pará, Brazil",0.3526069997552247,30628.31,1975082.42,5320.68,498784.38,756652.01,64486,1
Benevides,2023,1501501,"Benevides, Pará, Brazil",0.0,32163.16,2088701.54,5089.29,519502.42,807421.92,64941,1
Benevides,2024,1501501,"Benevides, Pará, Brazil",0.0693505980993013,33698.01,2202320.66,4857.89,540220.46,858191.83,65355,0
Bom Jesus do Tocantins,2008,1501576,"Bom Jesus do Tocantins, Pará, Brazil",10.47473730714948,4533.04,61463.45,23261.14,2249.96,13828.86,13559,138
Bom Jesus do Tocantins,2009,1501576,"Bom Jesus do Tocantins, Pará, Brazil",5.445274024328468,4902.25,66636.28,23735.15,2445.19,15451.09,13593,77
Bom Jesus do Tocantins,2010,1501576,"Bom Jesus do Tocantins, Pará, Brazil",7.433909068639227,5695.65,86835.85,36340.3,3293.02,17259.35,15246,93
Bom Jesus do Tocantins,2011,1501576,"Bom Jesus do Tocantins, Pará, Brazil",2.285196314640576,6088.48,94170.51,35085.13,3069.26,19913.58,15467,113
Bom Jesus do Tocantins,2012,1501576,"Bom Jesus do Tocantins, Pará, Brazil",1.7912188512196603,5406.18,84493.22,29631.6,-2890.03,17340.54,15629,88
Bom Jesus do Tocantins,2013,1501576,"Bom Jesus do Tocantins, Pará, Brazil",6.021401244319132,6670.56,106168.62,37286.11,2823.5,21315.59,15916,64
Bom Jesus do Tocantins,2014,1501576,"Bom Jesus do Tocantins, Pará, Brazil",5.643421885901724,7536.74,121145.49,40455.14,4345.52,26266.29,16074,109
Bom Jesus do Tocantins,2015,1501576,"Bom Jesus do Tocantins, Pará, Brazil",5.453837003967204,8287.33,134478.5,47123.39,4424.17,27592.38,16227,76
Bom Jesus do Tocantins,2016,1501576,"Bom Jesus do Tocantins, Pará, Brazil",8.02434180095156,9386.43,153702.79,55005.99,6504.01,32153.78,16375,58
Bom Jesus do Tocantins,2017,1501576,"Bom Jesus do Tocantins, Pará, Brazil",5.729283114166332,9967.74,164637.08,52563.4,6366.12,35091.94,16517,64
Bom Jesus do Tocantins,2018,1501576,"Bom Jesus do Tocantins, Pará, Brazil",6.837072593056616,10449.62,175982.01,48272.63,18119.94,38795.86,16841,51
Bom Jesus do Tocantins,2019,1501576,"Bom Jesus do Tocantins, Pará, Brazil",7.341076719352999,10248.21,174024.87,46943.68,6755.36,40236.89,16981,48
Bom Jesus do Tocantins,2020,1501576,"Bom Jesus do Tocantins, Pará, Brazil",19.12632502951376,12159.01,208137.91,66012.19,7206.7,42868.22,17118,109
Bom Jesus do Tocantins,2021,1501576,"Bom Jesus do Tocantins, Pará, Brazil",7.988915614780818,14134.87,243883.11,90328.34,7013.04,48057.25,17254,46
Bom Jesus do Tocantins,2022,1501576,"Bom Jesus do Tocantins, Pará, Brazil",6.514273465642027,13322.12,230279.7,73153.99,10203.71,48212.19,17286,90
Bom Jesus do Tocantins,2023,1501576,"Bom Jesus do Tocantins, Pará, Brazil",5.859158131212388,13998.72,243119.28,76888.39,10881.1,50867.42,17367,62
Bom Jesus do Tocantins,2024,1501576,"Bom Jesus do Tocantins, Pará, Brazil",3.009177170429749,14675.32,255958.87,80622.79,11558.5,53522.64,17441,95
Bonito,2008,1501600,"Bonito, Pará, Brazil",6.730499131034957,3222.47,38079.88,11957.96,1568.42,5513.36,11817,67
Bonito,2009,1501600,"Bonito, Pará, Brazil",0.6206006351992479,3783.57,45452.03,14313.18,1939.0,7859.29,12013,67
Bonito,2010,1501600,"Bonito, Pará, Brazil",1.3611884845730318,4166.41,56788.23,22916.26,2847.81,7244.77,13630,76
Bonito,2011,1501600,"Bonito, Pará, Brazil",1.732262927957172,3943.83,54909.92,17131.9,2267.93,7612.93,13923,60
Bonito,2012,1501600,"Bonito, Pará, Brazil",0.0,3867.21,54941.45,16089.65,-2638.62,10071.55,14207,71
Bonito,2013,1501600,"Bonito, Pará, Brazil",0.5600819081400658,5414.03,79526.76,26234.09,3292.12,11009.54,14689,54
Bonito,2014,1501600,"Bonito, Pará, Brazil",0.2831476418802717,5433.27,81444.68,18500.1,3788.87,12483.46,14990,37
Bonito,2015,1501600,"Bonito, Pará, Brazil",0.8243826709289879,5650.56,86351.84,19578.4,5668.05,13342.79,15282,29
Bonito,2016,1501600,"Bonito, Pará, Brazil",0.762362469911153,6971.65,108499.75,13600.41,19747.31,18738.86,15563,33
Bonito,2017,1501600,"Bonito, Pará, Brazil",0.6270054408536208,8607.4,136289.59,22619.56,25503.38,21532.44,15834,41
Bonito,2018,1501600,"Bonito, Pará, Brazil",0.0,9463.03,151768.15,19092.96,35350.44,23669.8,16038,17
Bonito,2019,1501600,"Bonito, Pará, Brazil",0.0,9818.72,159907.67,15552.6,43000.48,22636.83,16286,24
