year,areakm,municipality,geocode_ibge,state,FullLocation,Ano,Código do Município,Nome do Município,"Produto Interno Bruto per capita, 
a preços correntes
(R$ 1,00)"
2019,2.6966013845497816,Oeiras do Pará,1505205,Pará,"Oeiras do Pará, Pará, Brazil",2019.0,1505205.0,Oeiras do Pará,11255.48
2020,2.4244808619740907,Oeiras do Pará,1505205,Pará,"Oeiras do Pará, Pará, Brazil",2020.0,1505205.0,Oeiras do Pará,13452.28
2021,10.553436552877612,Oeiras do Pará,1505205,Pará,"Oeiras do Pará, Pará, Brazil",2021.0,1505205.0,Oeiras do Pará,12629.63
2022,3.288140713038122,Oeiras do Pará,1505205,Pará,"Oeiras do Pará, Pará, Brazil",,,,
2023,2.469565604549182,Oeiras do Pará,1505205,Pará,"Oeiras do Pará, Pará, Brazil",,,,
2024,6.638775967348494,Oeiras do Pará,1505205,Pará,"Oeiras do Pará, Pará, Brazil",,,,
2008,29.227401799507035,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2008.0,1505304.0,Oriximiná,20159.83
2009,17.991390967330133,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2009.0,1505304.0,Oriximiná,14759.66
2010,37.53166402668894,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2010.0,1505304.0,Oriximiná,25976.29
2011,12.291507463079023,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2011.0,1505304.0,Oriximiná,25518.59
2012,4.530055690664114,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2012.0,1505304.0,Oriximiná,19456.46
2013,8.588058480643054,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2013.0,1505304.0,Oriximiná,22817.33
2014,8.667262029116621,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2014.0,1505304.0,Oriximiná,20746.32
2015,13.48856970105515,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2015.0,1505304.0,Oriximiná,24951.87
2016,11.694065394127785,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2016.0,1505304.0,Oriximiná,25892.53
2017,11.547171275219885,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2017.0,1505304.0,Oriximiná,23934.13
2018,14.61998274553457,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2018.0,1505304.0,Oriximiná,22539.85
2019,20.613243749503265,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2019.0,1505304.0,Oriximiná,28531.44
2020,24.50014530670512,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2020.0,1505304.0,Oriximiná,33762.77
2021,17.146935974675497,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",2021.0,1505304.0,Oriximiná,30413.04
2022,14.37871248515479,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",,,,
2023,15.430386012826164,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",,,,
2024,13.793663174988252,Oriximiná,1505304,Pará,"Oriximiná, Pará, Brazil",,,,
2008,20.21261239169159,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2008.0,1505437.0,Ourilândia do Norte,13628.34
2009,7.300103811972668,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2009.0,1505437.0,Ourilândia do Norte,10783.8
2010,3.0742603914747666,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2010.0,1505437.0,Ourilândia do Norte,11828.06
2011,5.5350612532994665,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2011.0,1505437.0,Ourilândia do Norte,17267.84
2012,4.61995522270469,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2012.0,1505437.0,Ourilândia do Norte,16810.75
2013,4.449728744934207,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2013.0,1505437.0,Ourilândia do Norte,14589.96
2014,5.732664360274512,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2014.0,1505437.0,Ourilândia do Norte,27159.97
2015,5.417866773345802,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2015.0,1505437.0,Ourilândia do Norte,16384.86
2016,7.550334277529815,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2016.0,1505437.0,Ourilândia do Norte,17293.92
2017,13.22782680111597,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2017.0,1505437.0,Ourilândia do Norte,16933.93
2018,8.700346524868563,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2018.0,1505437.0,Ourilândia do Norte,18892.4
2019,16.40616527084439,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2019.0,1505437.0,Ourilândia do Norte,19326.03
2020,17.68559615352679,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2020.0,1505437.0,Ourilândia do Norte,23281.63
2021,14.959898811901883,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",2021.0,1505437.0,Ourilândia do Norte,38498.1
2022,7.862605288902914,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",,,,
2023,8.888896067398214,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",,,,
2024,3.755415285643442,Ourilândia do Norte,1505437,Pará,"Ourilândia do Norte, Pará, Brazil",,,,
2008,6.8566975952621085,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2008.0,1505403.0,Ourém,3889.77
2009,1.7905644739598323,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2009.0,1505403.0,Ourém,4384.88
2010,0.1641372672375337,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2010.0,1505403.0,Ourém,5532.4
2011,1.1963539665998242,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2011.0,1505403.0,Ourém,6181.02
2012,0.0,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2012.0,1505403.0,Ourém,6819.62
2013,0.082805703586745,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2013.0,1505403.0,Ourém,9486.32
2014,0.0969752582479605,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2014.0,1505403.0,Ourém,8920.28
2015,0.3334746290942799,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2015.0,1505403.0,Ourém,9126.79
2016,0.6903456579634211,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2016.0,1505403.0,Ourém,10263.83
2017,0.597163231514147,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2017.0,1505403.0,Ourém,10825.25
2018,0.4102476621354165,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2018.0,1505403.0,Ourém,9542.08
2019,0.3032459107870423,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2019.0,1505403.0,Ourém,9804.65
2020,0.3335218642924712,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2020.0,1505403.0,Ourém,11334.51
2021,0.4235701965961814,Ourém,1505403,Pará,"Ourém, Pará, Brazil",2021.0,1505403.0,Ourém,11097.32
2022,0.0,Ourém,1505403,Pará,"Ourém, Pará, Brazil",,,,
2023,0.4745054139581445,Ourém,1505403,Pará,"Ourém, Pará, Brazil",,,,
2024,0.0,Ourém,1505403,Pará,"Ourém, Pará, Brazil",,,,
2008,259.11967426793,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2008.0,1505486.0,Pacajá,4334.74
2009,100.05619644011392,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2009.0,1505486.0,Pacajá,4464.89
2010,274.17883553433893,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2010.0,1505486.0,Pacajá,5616.38
2011,196.7195100401804,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2011.0,1505486.0,Pacajá,6475.09
2012,33.65683432746204,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2012.0,1505486.0,Pacajá,7838.84
2013,29.859141273415474,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2013.0,1505486.0,Pacajá,7925.98
2014,78.51198523492583,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2014.0,1505486.0,Pacajá,8616.27
2015,165.63665200821495,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2015.0,1505486.0,Pacajá,9690.97
2016,140.54250862249916,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2016.0,1505486.0,Pacajá,11190.3
2017,179.26223531138942,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2017.0,1505486.0,Pacajá,12516.99
2018,130.22179102428538,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2018.0,1505486.0,Pacajá,12674.39
2019,311.9508998686552,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2019.0,1505486.0,Pacajá,14192.88
2020,247.24549655884803,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2020.0,1505486.0,Pacajá,14962.97
2021,258.1882001193285,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",2021.0,1505486.0,Pacajá,17666.57
2022,222.0808418928446,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",,,,
2023,186.3494979473612,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",,,,
2024,84.47119510404094,Pacajá,1505486,Pará,"Pacajá, Pará, Brazil",,,,
2008,8.12146996311482,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2008.0,1505494.0,Palestina do Pará,3604.81
2009,2.9528566760119315,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2009.0,1505494.0,Palestina do Pará,4114.11
2010,4.519482469124777,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2010.0,1505494.0,Palestina do Pará,4814.51
2011,1.0191005521221226,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2011.0,1505494.0,Palestina do Pará,5380.5
2012,1.1423664712101491,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2012.0,1505494.0,Palestina do Pará,5271.71
2013,1.8452817715524217,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2013.0,1505494.0,Palestina do Pará,6174.06
2014,1.745365361081511,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2014.0,1505494.0,Palestina do Pará,6393.81
2015,1.223653004983036,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2015.0,1505494.0,Palestina do Pará,7179.51
2016,2.331206569169608,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2016.0,1505494.0,Palestina do Pará,8635.29
2017,1.322191592543901,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2017.0,1505494.0,Palestina do Pará,8940.19
2018,0.7725427729981087,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2018.0,1505494.0,Palestina do Pará,8616.61
2019,1.1555662034927665,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2019.0,1505494.0,Palestina do Pará,9515.5
2020,1.0541681386675716,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2020.0,1505494.0,Palestina do Pará,10906.82
2021,1.1275757381611913,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",2021.0,1505494.0,Palestina do Pará,13038.79
2022,0.7436257195215897,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",,,,
2023,0.2569710569653317,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",,,,
2024,0.0,Palestina do Pará,1505494,Pará,"Palestina do Pará, Pará, Brazil",,,,
2008,63.229275468311165,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2008.0,1505502.0,Paragominas,9815.98
2009,120.42730149152894,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2009.0,1505502.0,Paragominas,10046.51
2010,67.6263737217668,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2010.0,1505502.0,Paragominas,14595.23
2011,35.12785024099167,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2011.0,1505502.0,Paragominas,16947.4
2012,17.08157402702883,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2012.0,1505502.0,Paragominas,16917.01
2013,30.58803186876092,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2013.0,1505502.0,Paragominas,16853.96
2014,19.73707379062117,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2014.0,1505502.0,Paragominas,19155.4
2015,24.02390636478369,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2015.0,1505502.0,Paragominas,22374.84
2016,19.900738604210435,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2016.0,1505502.0,Paragominas,24574.28
2017,19.598051155939235,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2017.0,1505502.0,Paragominas,26815.86
2018,18.07243122311347,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2018.0,1505502.0,Paragominas,23682.45
2019,25.791565655636703,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2019.0,1505502.0,Paragominas,27690.03
2020,19.56030961139548,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2020.0,1505502.0,Paragominas,32986.4
2021,31.198829312230448,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",2021.0,1505502.0,Paragominas,36952.54
2022,47.0339779578224,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",,,,
2023,31.587648815225275,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",,,,
2024,33.92331464341181,Paragominas,1505502,Pará,"Paragominas, Pará, Brazil",,,,
2008,27.95903050237222,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2008.0,1505536.0,Parauapebas,44880.01
2009,4.855791583422237,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2009.0,1505536.0,Parauapebas,35169.5
2010,4.206646823391979,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2010.0,1505536.0,Parauapebas,97342.96
2011,2.342749167448836,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2011.0,1505536.0,Parauapebas,131149.69
2012,4.242166549294509,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2012.0,1505536.0,Parauapebas,114705.82
2013,4.122189792025867,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2013.0,1505536.0,Parauapebas,114387.17
2014,1.4178757712991812,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2014.0,1505536.0,Parauapebas,84873.43
2015,1.790703924491208,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2015.0,1505536.0,Parauapebas,58889.51
2016,5.895051387497647,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2016.0,1505536.0,Parauapebas,64432.25
2017,1.5169572942368286,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2017.0,1505536.0,Parauapebas,91123.18
2018,2.630978729636495,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2018.0,1505536.0,Parauapebas,78836.0
2019,4.534365464860702,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2019.0,1505536.0,Parauapebas,110436.99
2020,4.079815950798478,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2020.0,1505536.0,Parauapebas,177979.97
2021,7.284449616667842,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",2021.0,1505536.0,Parauapebas,227449.71
2022,4.161525364096047,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",,,,
2023,2.931986457753563,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",,,,
2024,2.9193569394984853,Parauapebas,1505536,Pará,"Parauapebas, Pará, Brazil",,,,
2008,10.784135155502138,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2008.0,1505551.0,Pau D'Arco,4954.07
2009,4.630579700192831,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2009.0,1505551.0,Pau D'Arco,5903.03
2010,1.074549014169911,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2010.0,1505551.0,Pau D'Arco,7054.6
2011,2.4798986611071343,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2011.0,1505551.0,Pau D'Arco,8521.02
2012,1.25494748270021,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2012.0,1505551.0,Pau D'Arco,8070.3
2013,1.4988611869311457,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2013.0,1505551.0,Pau D'Arco,9326.45
2014,0.9975541479488738,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2014.0,1505551.0,Pau D'Arco,10317.42
2015,0.607408520812875,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2015.0,1505551.0,Pau D'Arco,13260.66
2016,0.5588343082908098,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2016.0,1505551.0,Pau D'Arco,15987.69
2017,0.4846471472776008,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2017.0,1505551.0,Pau D'Arco,13927.59
2018,0.4273921901839279,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2018.0,1505551.0,Pau D'Arco,15827.07
2019,1.4202414933449057,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2019.0,1505551.0,Pau D'Arco,16215.32
2020,2.9546525786717024,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2020.0,1505551.0,Pau D'Arco,18031.6
2021,3.905181450075455,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",2021.0,1505551.0,Pau D'Arco,21515.23
2022,1.6239864464061105,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",,,,
2023,4.737266633607639,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",,,,
2024,2.312583972487861,Pau D'Arco,1505551,Pará,"Pau D'Arco, Pará, Brazil",,,,
2008,3.8155183707726135,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2008.0,1505601.0,Peixe-Boi,2861.31
2009,0.135985949338054,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2009.0,1505601.0,Peixe-Boi,3194.75
2010,0.5097735795484402,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2010.0,1505601.0,Peixe-Boi,3572.21
2011,0.3899249375074781,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2011.0,1505601.0,Peixe-Boi,4165.67
2012,0.3436919601271743,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2012.0,1505601.0,Peixe-Boi,4745.63
2013,0.4897853388758758,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2013.0,1505601.0,Peixe-Boi,8210.79
2014,0.0,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2014.0,1505601.0,Peixe-Boi,5297.88
2015,1.6205464546351105,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2015.0,1505601.0,Peixe-Boi,6166.16
2016,0.5276504162329476,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2016.0,1505601.0,Peixe-Boi,7685.52
2017,1.7865632204306965,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2017.0,1505601.0,Peixe-Boi,6732.2
2018,0.2655839049921169,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2018.0,1505601.0,Peixe-Boi,6820.4
2019,0.0,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2019.0,1505601.0,Peixe-Boi,6646.43
2020,0.2480979206410577,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2020.0,1505601.0,Peixe-Boi,8140.4
2021,0.3152844256643189,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",2021.0,1505601.0,Peixe-Boi,8946.94
2022,0.1434932311577989,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",,,,
2023,0.2962076954033917,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",,,,
2024,0.0,Peixe-Boi,1505601,Pará,"Peixe-Boi, Pará, Brazil",,,,
2008,17.12756510961448,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2008.0,1505635.0,Piçarra,5251.78
2009,12.110151358317204,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2009.0,1505635.0,Piçarra,5697.53
2010,11.899928756547768,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2010.0,1505635.0,Piçarra,7022.85
2011,3.517706325733127,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2011.0,1505635.0,Piçarra,8265.91
2012,2.334218723867353,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2012.0,1505635.0,Piçarra,9097.96
2013,3.548771946856165,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2013.0,1505635.0,Piçarra,10788.81
2014,5.0725671865022735,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2014.0,1505635.0,Piçarra,12248.1
2015,3.093125518251965,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2015.0,1505635.0,Piçarra,14264.37
2016,3.1554405349220342,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2016.0,1505635.0,Piçarra,15862.29
2017,2.7617386023337915,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2017.0,1505635.0,Piçarra,15895.19
2018,3.794549328226776,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2018.0,1505635.0,Piçarra,18110.67
2019,1.992578190271592,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2019.0,1505635.0,Piçarra,16322.14
2020,1.605847780475626,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2020.0,1505635.0,Piçarra,21182.7
2021,1.9129321953744327,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",2021.0,1505635.0,Piçarra,22561.23
2022,1.9370414887289835,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",,,,
2023,1.0635374461243186,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",,,,
2024,0.5670889582462767,Piçarra,1505635,Pará,"Piçarra, Pará, Brazil",,,,
2008,85.71140394030361,Placas,1505650,Pará,"Placas, Pará, Brazil",2008.0,1505650.0,Placas,3978.29
2009,39.51944260595823,Placas,1505650,Pará,"Placas, Pará, Brazil",2009.0,1505650.0,Placas,4232.58
2010,56.32447911307549,Placas,1505650,Pará,"Placas, Pará, Brazil",2010.0,1505650.0,Placas,4662.34
2011,39.95687840866559,Placas,1505650,Pará,"Placas, Pará, Brazil",2011.0,1505650.0,Placas,4999.5
2012,79.57862357805134,Placas,1505650,Pará,"Placas, Pará, Brazil",2012.0,1505650.0,Placas,5131.91
2013,24.798523380405168,Placas,1505650,Pará,"Placas, Pará, Brazil",2013.0,1505650.0,Placas,5992.46
2014,53.360894950861,Placas,1505650,Pará,"Placas, Pará, Brazil",2014.0,1505650.0,Placas,8002.52
2015,88.85537533420512,Placas,1505650,Pará,"Placas, Pará, Brazil",2015.0,1505650.0,Placas,8252.65
2016,67.65046777805203,Placas,1505650,Pará,"Placas, Pará, Brazil",2016.0,1505650.0,Placas,8893.72
2017,87.90021863520188,Placas,1505650,Pará,"Placas, Pará, Brazil",2017.0,1505650.0,Placas,8497.87
2018,90.25614600967285,Placas,1505650,Pará,"Placas, Pará, Brazil",2018.0,1505650.0,Placas,8101.39
2019,104.8089597743869,Placas,1505650,Pará,"Placas, Pará, Brazil",2019.0,1505650.0,Placas,8344.45
2020,85.8654249784036,Placas,1505650,Pará,"Placas, Pará, Brazil",2020.0,1505650.0,Placas,9770.61
2021,141.3149573385005,Placas,1505650,Pará,"Placas, Pará, Brazil",2021.0,1505650.0,Placas,10000.39
2022,141.2390819065377,Placas,1505650,Pará,"Placas, Pará, Brazil",,,,
2023,63.581698212588215,Placas,1505650,Pará,"Placas, Pará, Brazil",,,,
2024,52.54570957177268,Placas,1505650,Pará,"Placas, Pará, Brazil",,,,
2008,0.0,Ponta de Pedras,1505700,Pará,"Ponta de Pedras, Pará, Brazil",2008.0,1505700.0,Ponta de Pedras,2886.43
2009,0.4038293957825811,Ponta de Pedras,1505700,Pará,"Ponta de Pedras, Pará, Brazil",2009.0,1505700.0,Ponta de Pedras,3275.23
2010,0.0828103108190018,Ponta de Pedras,1505700,Pará,"Ponta de Pedras, Pará, Brazil",2010.0,1505700.0,Ponta de Pedras,4287.42
2011,0.2189624845503868,Ponta de Pedras,1505700,Pará,"Ponta de Pedras, Pará, Brazil",2011.0,1505700.0,Ponta de Pedras,4969.11
2012,0.0,Ponta de Pedras,1505700,Pará,"Ponta de Pedras, Pará, Brazil",2012.0,1505700.0,Ponta de Pedras,5206.64
2013,0.0,Ponta de Pedras,1505700,Pará,"Ponta de Pedras, Pará, Brazil",2013.0,1505700.0,Ponta de Pedras,5439.28
